,age,fnlwgt,capital-gain,capital-loss,hours-per-week,workclass,education,marital-status,occupation,relationship,race,sex,native-country,salary
16283,31,20.613416316998308,0.0,0.0,40,3,10,0,1,2,3,0,39,1
16284,51,20.489252807216875,0.0,0.0,40,4,7,0,12,0,3,1,39,1
16285,56,16.30743150276936,0.0,0.0,40,3,2,0,10,0,3,1,39,1
16286,39,13.763958819552471,0.0,0.0,40,3,7,0,7,0,3,1,39,0
16287,50,23.078397462684716,0.0,0.0,40,3,14,0,3,0,3,1,39,1
16288,34,18.024128396403448,0.0,2.333437561665346,40,2,8,0,10,0,3,1,39,0
16289,44,25.28457601115812,2.489582786068207,0.0,50,3,10,2,12,1,3,1,39,0
16290,21,15.513137428617918,0.0,0.0,40,3,10,1,11,1,3,1,39,0
16291,37,20.539465623871553,0.0,0.0,70,3,14,0,7,0,3,1,39,0
16292,34,20.52010758268799,0.0,0.0,40,0,0,2,0,1,3,1,4,0
16293,18,18.448612118848015,0.0,0.0,30,3,2,1,1,1,3,0,39,0
16294,34,21.28501523160501,2.423598340142615,0.0,80,0,10,0,0,0,3,1,39,0
16295,38,18.526277543127154,0.0,0.0,65,3,10,0,7,0,3,1,39,1
16296,19,21.441399640012467,0.0,0.0,12,3,10,1,1,1,3,1,39,0
16297,46,20.40158569647854,0.0,0.0,40,3,10,0,3,0,3,1,39,0
16298,19,24.20398191692996,0.0,0.0,25,3,14,1,12,1,3,0,39,0
16299,22,25.175189892086713,0.0,0.0,20,3,14,1,12,1,3,0,26,0
16300,38,21.044186013636203,0.0,0.0,50,3,10,0,3,0,3,1,39,0
16301,33,20.27493492517815,2.8904772622638935,0.0,50,3,11,2,4,1,3,0,39,1
16302,83,21.504801427573028,0.0,0.0,8,4,10,2,4,1,3,1,39,0
16303,34,15.326308151172247,0.0,0.0,40,3,14,0,13,0,3,1,39,1
16304,38,19.80903221724902,0.0,0.0,40,3,10,0,3,0,3,1,39,0
16305,33,18.580063810874456,0.0,0.0,40,3,14,2,1,1,3,0,39,0
16306,27,20.279013134170036,0.0,2.311929867334273,40,3,10,0,1,2,1,0,39,1
16307,38,19.89130460446791,0.0,0.0,60,3,10,0,3,0,3,1,39,0
16308,25,18.195397759131296,0.0,0.0,25,3,14,1,8,1,3,1,39,0
16309,38,12.782614222781627,0.0,0.0,40,3,10,0,13,0,3,1,39,0
16310,52,22.05242780707551,0.0,0.0,48,3,8,0,4,0,3,1,39,1
16311,33,23.52555833404486,0.0,0.0,50,2,11,1,10,1,3,1,39,0
16312,17,22.19729716933213,0.0,0.0,20,3,1,1,8,1,3,0,39,0
16313,28,18.790969965679125,2.667969105544465,0.0,60,3,8,1,4,1,3,0,39,0
16314,52,14.47566042103447,0.0,0.0,40,2,10,2,1,1,1,0,39,0
16315,34,18.327217075212605,2.381383713345187,0.0,40,3,10,2,6,1,3,1,39,0
16316,25,19.623898447540796,0.0,0.0,15,3,8,1,10,1,3,0,39,0
16317,17,19.112998729709513,0.0,0.0,26,3,6,1,8,1,1,1,39,0
16318,22,22.660275195063036,0.0,0.0,80,3,10,1,8,1,1,1,39,0
16319,22,22.93091728949121,0.0,0.0,40,3,10,1,6,1,1,1,39,0
16320,46,20.881134749969963,0.0,2.311929867334273,40,3,14,0,12,0,3,1,39,1
16321,58,23.73715965915878,0.0,0.0,40,3,10,2,7,1,1,0,39,0
16322,39,19.720703799477207,0.0,0.0,35,3,14,2,12,1,3,0,39,0
16323,59,19.007685960461835,0.0,0.0,40,2,14,2,8,1,3,0,31,0
16324,61,20.001937218520656,0.0,0.0,40,3,10,0,1,0,3,1,39,0
16325,32,23.396351386629192,0.0,0.0,45,3,7,0,3,0,3,1,39,0
16326,50,20.341913054676336,0.0,0.0,40,3,8,0,4,0,0,1,30,1
16327,51,13.509027926254586,0.0,0.0,40,3,10,0,3,0,3,1,39,0
16328,43,17.58543356634802,0.0,0.0,45,3,8,0,8,2,0,0,0,0
16329,20,22.222512348484923,0.0,0.0,40,3,14,1,3,1,3,1,39,0
16330,38,20.646730048531087,0.0,0.0,40,2,8,0,4,0,1,1,39,0
16331,44,21.185256823971343,0.0,0.0,40,1,7,0,3,0,1,1,39,1
16332,28,24.04069498892489,0.0,0.0,50,3,7,1,12,1,3,1,39,0
16333,50,21.657835293794065,0.0,0.0,40,3,11,0,10,2,3,0,39,0
16334,53,16.367741674060003,0.0,0.0,50,3,9,2,10,1,3,1,39,0
16335,42,12.896354692586712,0.0,0.0,45,4,8,0,12,0,3,1,39,0
16336,47,20.916630429821858,0.0,0.0,45,3,11,0,10,0,0,1,19,0
16337,39,18.76321491161229,0.0,0.0,40,3,10,0,1,2,3,0,39,1
16338,38,13.94150762373352,0.0,0.0,60,4,10,1,5,1,3,1,39,0
16339,34,20.341645744373782,0.0,0.0,50,2,8,1,10,1,3,1,39,0
16340,40,17.50773539444176,0.0,0.0,40,3,14,0,10,2,3,0,39,0
16341,63,20.117983136586663,0.0,0.0,20,3,14,2,12,1,3,0,39,0
16342,53,24.26640099459744,0.0,0.0,40,3,14,0,4,2,3,0,39,1
16343,43,20.834878356120633,0.0,0.0,48,3,7,2,10,1,3,1,39,0
16344,28,16.40586398826654,0.0,2.28060831850158,60,3,14,1,4,1,3,1,39,0
16345,68,20.77697653372568,0.0,0.0,10,3,10,2,4,1,3,0,39,1
16346,22,21.514146734141192,0.0,0.0,40,0,5,1,0,1,3,0,26,0
16347,46,25.067486244303684,0.0,0.0,38,2,8,0,10,0,3,1,39,0
16348,57,22.638155785584804,0.0,0.0,40,3,10,1,1,1,3,0,39,0
16349,38,18.823664742300622,0.0,0.0,35,3,10,2,1,1,3,0,39,0
16350,66,20.946426372271347,0.0,0.0,40,3,11,0,12,0,3,1,39,0
16351,29,19.03594539444425,0.0,0.0,40,3,7,1,12,1,3,0,39,0
16352,54,22.34550379140309,2.7024461054414277,0.0,50,3,8,0,12,0,3,1,39,1
16353,38,20.3872034302027,0.0,0.0,40,3,10,1,10,1,3,1,39,0
16354,35,21.406773035788877,0.0,0.0,8,3,1,2,9,1,3,0,26,0
16355,30,20.214069721146444,0.0,0.0,37,3,8,1,10,1,3,0,39,0
16356,39,23.6961556286142,0.0,0.0,40,3,10,1,1,1,1,0,39,0
16357,31,23.099257003379595,0.0,0.0,40,3,11,1,10,1,1,1,39,0
16358,50,20.202073055526483,0.0,0.0,50,3,10,0,7,0,3,1,39,0
16359,30,20.41955022671168,0.0,0.0,60,4,10,0,3,0,3,1,39,0
16360,25,20.85648828047535,0.0,0.0,40,3,8,1,12,1,3,0,39,0
16361,24,21.426827099192923,0.0,0.0,40,3,8,1,9,1,3,0,10,0
16362,59,20.34497152243888,0.0,2.3677546125044886,40,2,10,2,11,1,1,0,39,0
16363,45,21.142982909916793,0.0,0.0,15,3,8,0,1,0,3,1,39,0
16364,64,22.38951395264078,0.0,0.0,20,3,4,2,8,1,3,0,5,0
16365,61,18.698581619165463,0.0,0.0,40,3,2,0,8,2,3,0,39,0
16366,42,20.89901475113809,0.0,0.0,40,3,7,2,13,1,3,0,39,0
16367,28,22.977261444694143,0.0,0.0,40,3,4,0,7,0,3,1,26,0
16368,53,18.801623887812884,0.0,0.0,40,3,10,2,6,1,3,1,39,0
16369,33,20.229639563684994,0.0,0.0,7,4,1,2,6,1,3,1,39,0
16370,34,22.27304877527924,0.0,0.0,40,2,11,0,10,0,1,1,39,0
16371,41,20.3534863922408,0.0,0.0,48,3,14,0,8,0,3,1,39,0
16372,67,22.669400997402086,2.7630371726950878,0.0,24,3,14,0,6,0,3,1,5,1
16373,46,20.514608005450125,0.0,0.0,27,3,7,2,10,1,3,0,39,0
16374,32,19.552517193164277,0.0,0.0,40,3,10,0,12,2,3,0,39,0
16375,41,21.099575668030393,0.0,0.0,40,3,10,0,14,0,3,1,39,0
16376,30,16.802771692799396,0.0,0.0,40,3,8,0,10,0,2,1,39,0
16377,54,19.835000596799212,0.0,0.0,50,4,8,2,4,1,3,1,39,0
16378,33,20.666641141572665,0.0,0.0,40,3,10,2,8,1,1,1,39,0
16379,20,24.275808048801782,0.0,0.0,32,0,10,1,0,1,3,1,39,0
16380,34,18.556946851644586,0.0,0.0,40,3,8,1,4,1,3,0,39,0
16381,20,21.653305807647264,0.0,0.0,30,3,14,1,12,1,3,1,0,0
16382,17,19.639395267383442,0.0,0.0,40,0,10,1,0,1,1,1,39,0
16383,45,21.078839011668798,0.0,0.0,48,3,14,2,1,1,3,0,39,0
16384,21,22.43167154516876,0.0,0.0,40,3,10,1,8,1,3,1,39,0
16385,25,20.940139745301085,0.0,0.0,40,3,8,0,10,0,3,1,39,0
16386,38,18.972677672028045,0.0,0.0,41,3,10,0,3,0,3,1,39,0
16387,17,20.418170022387162,0.0,0.0,15,3,1,1,3,1,3,0,39,0
16388,35,21.605325795341308,0.0,0.0,30,3,10,2,12,1,3,0,39,0
16389,38,17.911993851880432,0.0,0.0,40,3,8,0,3,0,3,1,39,0
16390,48,25.265655551082027,0.0,0.0,56,2,7,0,11,0,3,1,39,1
16391,25,14.957448912292685,0.0,0.0,40,3,10,1,8,1,1,1,24,0
16392,57,21.979450941710727,0.0,0.0,40,3,11,1,4,1,3,1,5,0
16393,32,22.81547429564932,0.0,0.0,50,3,8,2,4,1,3,0,39,1
16394,39,22.840650458720614,0.0,0.0,30,2,8,2,10,1,1,1,39,0
16395,23,21.145177996685756,0.0,0.0,35,3,8,1,1,1,3,0,39,0
16396,21,23.515413731524713,0.0,0.0,45,3,10,1,6,1,3,1,39,0
16397,47,18.11489321632598,0.0,0.0,48,3,10,2,1,1,3,0,39,0
16398,25,20.83684065020903,0.0,0.0,40,3,5,1,7,1,3,0,6,0
16399,18,12.971458258138929,0.0,0.0,35,0,1,1,0,1,3,0,39,0
16400,41,21.069516917520495,2.555611139846897,0.0,40,1,14,2,1,1,1,1,39,0
16401,19,20.535569525362927,0.0,0.0,15,3,10,1,8,1,3,0,39,0
16402,24,16.693843455703103,0.0,0.0,42,3,10,1,3,1,3,1,39,0
16403,57,18.90477565812539,2.9113021834918844,0.0,50,3,8,0,4,0,3,1,39,1
16404,51,20.37007007016059,0.0,2.417850311325856,40,0,9,1,0,1,3,1,39,1
16405,32,18.075230072044885,0.0,0.0,40,3,10,0,14,0,3,1,39,0
16406,28,20.955506130474216,0.0,0.0,45,4,7,0,3,0,3,1,39,0
16407,40,16.79322515404371,0.0,0.0,75,3,8,0,4,0,3,1,39,1
16408,21,24.107600319999694,0.0,0.0,20,2,14,1,10,1,3,1,39,0
16409,45,13.501923838073948,0.0,0.0,40,4,8,0,12,0,3,1,39,1
16410,17,13.587838623030093,0.0,0.0,25,0,2,1,0,1,3,0,39,0
16411,55,20.508524374994053,0.0,0.0,50,3,0,0,14,0,3,1,39,0
16412,42,20.369271428897452,0.0,0.0,40,3,14,0,1,0,1,1,39,0
16413,49,21.122480072769292,0.0,0.0,38,3,10,0,1,0,3,1,39,0
16414,38,14.808820438766045,0.0,0.0,40,3,10,0,6,0,3,1,39,0
16415,50,19.46870159495418,0.0,0.0,40,3,8,1,4,1,3,1,39,0
16416,47,20.255589909699577,0.0,0.0,48,3,10,0,7,0,3,1,39,1
16417,43,21.01970553648858,0.0,0.0,40,3,8,0,4,2,1,0,0,0
16418,39,21.907214244810856,0.0,0.0,40,3,8,0,12,0,3,1,2,1
16419,42,24.763826347850955,0.0,0.0,30,3,10,0,14,0,3,1,39,0
16420,32,25.61010103661523,0.0,0.0,50,3,10,2,3,1,1,0,39,0
16421,44,22.1481032964977,2.369436978980858,0.0,40,1,7,2,4,1,3,0,39,0
16422,50,19.94647299765082,3.5938096706605864,0.0,80,3,13,0,10,0,3,1,39,1
16423,55,13.01975465284626,0.0,0.0,45,3,10,2,1,1,2,0,39,0
16424,37,20.22982074816327,0.0,0.0,40,3,10,1,7,1,3,1,39,0
16425,59,18.342751567933142,0.0,0.0,40,3,10,2,1,1,3,0,39,0
16426,56,17.955770027323155,0.0,0.0,40,3,1,0,14,0,3,1,39,0
16427,33,23.606094568096825,0.0,0.0,32,4,2,1,3,1,1,1,39,0
16428,35,18.006940429282615,0.0,0.0,40,3,8,0,13,0,3,1,39,1
16429,44,19.79335045226715,0.0,0.0,40,3,10,1,8,1,3,1,39,0
16430,57,22.470530631658065,0.0,0.0,40,2,10,0,4,0,3,1,39,1
16431,31,18.53990534525062,0.0,0.0,40,3,14,1,4,1,1,0,39,0
16432,18,22.751996811684048,0.0,0.0,15,3,1,1,12,1,3,0,39,0
16433,43,15.001555313638782,0.0,0.0,70,3,10,0,3,0,3,1,39,0
16434,33,19.604019409588247,0.0,0.0,40,3,10,0,3,0,2,1,39,0
16435,18,25.853613011339984,0.0,0.0,25,3,14,1,1,1,3,1,39,0
16436,47,20.25333338985355,0.0,0.0,40,3,8,1,1,1,3,1,39,0
16437,53,18.49695648749652,0.0,0.0,40,3,10,2,8,1,3,0,39,0
16438,59,19.376336230126824,0.0,0.0,35,4,7,1,4,1,3,1,39,1
16439,35,20.77073003239228,0.0,0.0,38,3,11,0,10,0,3,1,0,0
16440,49,22.75770463221862,0.0,0.0,40,3,0,0,4,0,3,1,39,0
16441,26,26.39135104344469,0.0,0.0,40,3,7,1,3,1,3,1,39,0
16442,25,13.306363594019883,0.0,0.0,60,3,10,1,6,1,3,1,9,0
16443,36,21.428072257690538,0.0,0.0,30,2,11,1,10,1,3,0,39,0
16444,29,21.052148589464664,0.0,0.0,45,3,10,1,4,1,3,0,39,0
16445,52,20.369774288053016,0.0,0.0,25,3,0,2,8,1,3,0,39,0
16446,50,20.78296676523784,0.0,0.0,50,4,8,0,12,0,3,1,39,0
16447,22,18.587192334073915,0.0,0.0,40,3,8,1,4,1,0,0,39,0
16448,44,18.19850951274993,0.0,0.0,40,4,11,2,4,1,3,0,39,0
16449,32,20.29314786429933,0.0,0.0,40,3,7,0,6,0,3,1,39,1
16450,49,18.818827647657,0.0,0.0,38,3,10,2,1,1,3,0,39,0
16451,31,26.591506076164542,0.0,0.0,45,3,3,0,5,0,3,1,26,0
16452,33,21.758568832800925,0.0,0.0,40,3,10,0,8,0,3,1,39,0
16453,50,18.346274795406824,0.0,0.0,15,3,10,0,12,2,3,0,39,0
16454,62,18.76499341362197,0.0,0.0,40,0,10,0,0,0,3,1,39,0
16455,26,15.525310532453355,0.0,2.3235374845810806,40,3,14,1,1,1,3,0,39,0
16456,46,13.93171781684461,0.0,0.0,15,0,10,2,0,1,3,0,39,0
16457,55,21.09821819586741,2.6868589810723695,0.0,40,3,8,0,10,0,3,1,39,1
16458,49,13.717318300848772,0.0,0.0,20,1,10,2,4,1,3,0,39,0
16459,22,21.132050191833805,0.0,0.0,40,3,10,0,12,2,3,0,39,0
16460,43,19.528627116212213,0.0,0.0,38,3,8,0,4,0,3,1,39,1
16461,58,22.097536889776467,0.0,0.0,42,3,14,0,10,0,3,1,39,0
16462,48,21.481838661245604,2.9113021834918844,0.0,40,2,11,0,10,0,3,1,39,1
16463,21,15.423025391848476,0.0,0.0,50,3,1,1,8,1,3,1,39,0
16464,67,20.50930685937614,0.0,0.0,20,2,5,2,8,1,3,0,39,0
16465,39,20.83860900370742,0.0,0.0,40,4,1,0,14,0,3,1,39,0
16466,52,23.643540225079395,0.0,0.0,40,1,7,2,5,1,3,0,39,0
16467,25,22.970416382980947,0.0,0.0,40,3,8,1,10,1,3,1,39,0
16468,27,18.38401186690282,0.0,0.0,60,4,14,1,4,1,3,1,39,1
16469,18,20.71161175479325,0.0,0.0,20,3,1,1,12,1,3,0,39,0
16470,41,20.683218122379216,0.0,0.0,40,2,10,0,14,0,1,1,39,1
16471,59,21.29804352046131,0.0,0.0,50,3,9,1,10,1,3,1,39,0
16472,23,26.075315038484824,0.0,0.0,44,3,7,1,8,1,1,1,39,0
16473,42,17.874770862960904,0.0,0.0,15,3,10,2,8,1,3,0,39,0
16474,54,16.989303974404145,0.0,0.0,30,4,13,0,10,0,3,1,39,1
16475,39,22.33141934347836,0.0,0.0,60,3,10,1,3,1,3,1,39,0
16476,57,20.898466966761188,0.0,0.0,40,2,6,0,8,0,3,1,39,0
16477,51,20.09272811661117,0.0,0.0,25,3,0,2,8,1,3,0,39,0
16478,31,19.902095953023057,0.0,0.0,40,4,5,0,3,0,3,1,39,0
16479,24,23.603338362279683,0.0,0.0,45,3,14,2,1,1,1,0,39,0
16480,35,20.370395415597855,0.0,0.0,40,3,14,1,3,1,3,1,39,0
16481,26,23.624545771366847,0.0,0.0,40,3,8,1,4,1,3,0,39,0
16482,42,25.80627758877652,0.0,0.0,45,3,9,0,10,0,3,1,39,1
16483,31,19.75023514454127,0.0,0.0,45,3,10,0,3,0,3,1,39,0
16484,46,19.870306412922496,0.0,0.0,40,3,8,0,14,0,3,1,39,1
16485,38,23.644069822586292,0.0,0.0,37,2,8,0,4,0,3,1,39,0
16486,51,23.059418400872747,0.0,0.0,40,3,8,0,5,0,3,1,2,0
16487,27,21.282136977164114,0.0,0.0,40,3,10,0,7,0,3,1,39,0
16488,33,18.608916800351192,0.0,0.0,45,0,8,1,0,1,1,1,0,0
16489,22,25.17144433373738,0.0,0.0,48,3,14,0,14,0,3,1,39,1
16490,72,20.407000630381948,0.0,0.0,40,0,10,0,0,0,3,1,5,0
16491,25,20.85119551073508,0.0,0.0,40,3,8,1,6,1,3,1,39,0
16492,58,13.73134109213712,0.0,0.0,70,4,8,0,4,0,3,1,39,1
16493,23,14.375475668836435,0.0,0.0,45,3,14,1,10,1,3,1,39,0
16494,63,18.08233797719671,0.0,0.0,19,3,4,2,8,1,0,0,30,0
16495,23,15.190417411816238,0.0,0.0,40,3,6,2,8,1,3,1,39,0
16496,51,21.698399947892916,2.9113021834918844,0.0,50,3,11,0,12,0,3,1,39,1
16497,75,16.374920584821183,0.0,0.0,48,3,12,1,9,1,0,0,30,0
16498,52,21.709037134871433,0.0,0.0,50,3,14,2,12,1,3,0,39,0
16499,69,22.953566322587857,0.0,0.0,10,3,10,0,12,0,3,1,39,0
16500,52,20.56851538084536,0.0,0.0,40,3,9,0,10,0,3,1,0,1
16501,40,25.017884798883316,0.0,0.0,40,1,10,1,1,1,1,0,39,0
16502,34,25.427242517237232,0.0,0.0,50,3,9,0,10,0,3,1,39,1
16503,21,14.074117791100516,0.0,0.0,8,2,14,1,10,1,3,0,39,0
16504,30,17.164847037622376,0.0,0.0,40,3,8,1,10,1,3,0,39,0
16505,46,19.602028176699445,0.0,2.3139646691309244,40,3,4,0,14,0,2,1,39,0
16506,21,20.73240279190839,0.0,0.0,16,3,14,1,1,1,3,0,39,0
16507,44,20.912394697953665,0.0,0.0,40,3,10,0,7,0,3,1,39,0
16508,51,18.041309905234908,2.5067213598111064,0.0,40,2,10,0,1,2,3,0,39,0
16509,40,17.839075629671793,0.0,0.0,32,3,10,2,1,1,3,0,39,0
16510,33,20.45378944405805,0.0,0.0,37,2,10,0,11,0,3,1,39,0
16511,22,24.45417528615106,0.0,0.0,60,4,10,0,3,0,3,1,39,0
16512,23,16.962014130412634,0.0,0.0,30,3,10,0,4,0,3,1,39,0
16513,75,21.62087643794716,0.0,0.0,30,4,14,2,3,1,3,1,39,0
16514,55,20.584327206367487,0.0,0.0,40,3,1,2,6,1,3,0,39,0
16515,24,13.512575771530688,0.0,0.0,20,0,14,1,0,1,3,1,39,0
16516,45,19.63213053975525,3.1176785339089483,0.0,56,3,14,2,3,1,3,1,39,1
16517,31,21.096194809878206,0.0,0.0,24,3,10,1,8,1,3,1,39,0
16518,49,22.054502240535207,0.0,0.0,40,3,10,0,1,0,3,1,39,1
16519,26,20.22314390472963,0.0,0.0,40,2,8,1,10,1,3,0,39,0
16520,61,20.02937272982858,2.4432941369815784,0.0,50,3,11,0,12,0,3,1,39,0
16521,44,18.110770276274835,2.5067213598111064,0.0,50,3,11,0,1,0,3,1,39,0
16522,28,22.402021680437617,0.0,0.0,40,2,14,1,1,1,1,0,39,0
16523,79,20.097411018388396,0.0,0.0,40,0,10,0,0,0,3,1,39,1
16524,51,23.45360981796778,0.0,0.0,30,3,10,2,8,1,1,0,39,0
16525,44,15.944536490814873,0.0,0.0,60,3,9,0,10,0,3,1,39,0
16526,24,16.980630466820255,0.0,0.0,40,3,8,1,4,1,3,1,39,0
16527,46,23.895734547493998,0.0,0.0,40,3,14,0,4,0,3,1,39,1
16528,36,16.997455158322644,0.0,0.0,20,3,10,2,8,1,0,0,39,0
16529,23,20.307521791048547,0.0,0.0,38,3,2,1,8,1,3,0,39,0
16530,25,21.352590220602274,0.0,0.0,40,3,5,0,6,0,3,1,26,0
16531,48,18.60130829838577,0.0,0.0,8,3,14,0,12,0,1,1,39,0
16532,18,24.070023532029214,0.0,0.0,24,3,1,1,8,1,1,0,39,0
16533,25,21.470935810938066,0.0,0.0,40,3,10,1,3,1,3,1,39,0
16534,19,14.321567267507215,2.348826769434836,0.0,45,3,10,1,14,1,3,1,39,0
16535,26,19.05284805787576,0.0,2.3271766004023196,40,0,8,0,0,0,3,1,39,0
16536,33,22.050072965366333,0.0,0.0,35,3,10,1,1,1,3,1,39,0
16537,42,19.997218169660314,0.0,0.0,40,3,10,2,8,1,3,0,39,0
16538,22,19.126733349502405,0.0,0.0,40,3,14,1,1,1,3,0,39,0
16539,36,21.826349820453416,0.0,0.0,40,3,8,0,10,0,3,1,39,1
16540,33,20.429731595457337,0.0,0.0,40,3,10,1,6,1,3,1,39,0
16541,34,14.931532647017674,0.0,0.0,70,4,10,0,4,0,3,1,39,0
16542,33,21.19978186354353,0.0,0.0,45,3,11,0,10,0,3,1,39,0
16543,62,20.07294371985051,0.0,0.0,15,4,13,0,10,0,3,1,39,1
16544,30,20.678243558371864,0.0,0.0,40,3,14,1,4,1,1,0,39,0
16545,22,24.886882580179858,0.0,0.0,40,3,14,1,1,1,3,0,39,0
16546,34,16.292769179047,0.0,0.0,40,3,7,2,3,1,3,1,39,0
16547,43,20.7349271693236,0.0,0.0,60,3,10,2,7,1,3,0,39,0
16548,25,20.504233609489127,0.0,0.0,40,3,8,1,3,1,3,1,39,0
16549,35,18.31469586675646,0.0,0.0,40,3,10,2,8,1,3,0,39,0
16550,28,19.24927917372139,0.0,0.0,40,3,7,1,8,1,1,0,39,0
16551,28,13.945473087204611,0.0,0.0,45,3,14,2,12,1,3,0,39,0
16552,25,23.307476000647583,0.0,0.0,25,3,10,1,6,1,1,0,39,0
16553,40,25.28457601115812,0.0,0.0,40,3,10,0,3,0,3,1,39,1
16554,35,22.485630960031568,0.0,0.0,40,3,6,0,3,0,2,1,26,0
16555,48,20.53395271505361,0.0,0.0,50,4,5,1,5,1,3,1,39,0
16556,63,20.580485215148535,2.3621912343613007,0.0,20,4,10,0,3,0,3,1,39,0
16557,31,22.14016032295059,0.0,0.0,40,3,8,0,1,2,3,0,39,1
16558,36,25.30491993135745,0.0,0.0,45,3,7,0,3,0,3,1,39,0
16559,39,20.616726434928033,0.0,0.0,40,3,14,0,7,0,3,1,39,0
16560,24,21.049790249675198,0.0,0.0,40,3,10,1,8,1,1,0,39,0
16561,32,19.9745451951887,0.0,0.0,35,2,8,1,10,1,3,1,39,0
16562,46,21.780958658735912,0.0,0.0,40,3,12,0,7,2,3,0,26,0
16563,19,20.544455163115455,0.0,0.0,35,3,10,1,12,1,3,1,39,0
16564,30,22.85119631436885,0.0,0.0,40,3,14,1,13,1,0,1,39,0
16565,35,24.279284840739958,0.0,0.0,40,3,7,1,3,1,3,1,39,0
16566,23,19.56070608697484,0.0,0.0,55,0,8,1,0,1,3,1,39,0
16567,33,16.55795905613306,0.0,0.0,55,3,10,0,14,0,3,1,39,0
16568,25,19.110276906713267,0.0,0.0,40,3,10,2,3,1,3,1,39,0
16569,64,17.061541666239894,0.0,0.0,35,2,10,0,8,0,0,1,39,1
16570,18,17.624333396382493,0.0,0.0,20,3,10,1,8,1,0,0,39,0
16571,59,24.62994430846494,0.0,0.0,40,3,1,0,3,0,3,1,39,0
16572,45,13.77755305862673,0.0,0.0,40,2,10,2,11,1,1,0,39,0
16573,30,20.43014205180216,0.0,0.0,15,3,9,1,10,1,3,0,39,0
16574,24,21.870097401662377,0.0,0.0,40,3,4,1,7,1,3,0,26,0
16575,22,22.20047376028984,0.0,0.0,35,3,10,1,8,1,3,0,39,0
16576,49,17.15955522065883,0.0,0.0,56,3,14,0,3,0,0,1,39,1
16577,35,20.201587892357395,0.0,0.0,40,3,2,0,7,0,3,1,39,0
16578,48,18.674674260077918,0.0,2.232931776051575,40,2,11,1,10,1,3,0,39,0
16579,18,21.18993541354257,0.0,0.0,20,3,2,1,12,1,3,0,39,0
16580,35,13.14689953433727,0.0,0.0,40,3,14,0,6,0,3,1,39,0
16581,27,20.249600955198353,0.0,0.0,40,3,10,1,4,1,3,1,39,0
16582,28,20.074705389576906,0.0,0.0,60,3,8,1,3,1,1,1,39,0
16583,21,20.0671609475592,0.0,0.0,40,0,14,1,0,1,0,1,36,0
16584,26,19.312756750900466,0.0,0.0,50,3,14,1,8,1,1,0,39,0
16585,44,20.943079652208567,0.0,2.306571306821375,40,3,8,0,10,0,3,1,39,1
16586,39,24.67300002321075,0.0,0.0,40,3,10,2,7,1,1,1,39,0
16587,40,19.71385493897421,0.0,0.0,40,2,8,2,3,1,3,1,39,0
16588,70,13.804146266953072,3.0061809281764957,0.0,35,4,8,0,10,0,3,1,39,1
16589,34,22.83576044589635,0.0,0.0,50,3,11,1,4,1,3,0,39,0
16590,34,20.66601802021648,0.0,0.0,40,3,7,2,1,1,1,1,39,0
16591,66,22.011425168965875,0.0,0.0,50,3,14,0,4,0,3,1,39,0
16592,40,20.658621230436868,0.0,0.0,40,3,10,2,14,1,1,1,39,0
16593,61,21.548034228498395,0.0,2.311929867334273,40,4,10,0,4,0,3,1,39,1
16594,59,17.62323728757712,0.0,0.0,40,4,5,0,3,0,3,1,39,0
16595,28,21.292943838515107,0.0,0.0,40,0,11,1,0,1,1,0,39,0
16596,47,20.825058559329584,0.0,0.0,40,3,10,0,7,0,3,1,39,1
16597,33,18.660185617351157,0.0,0.0,60,2,8,0,10,0,3,1,39,1
16598,18,18.887917202315524,0.0,0.0,20,3,1,1,8,1,3,1,39,0
16599,25,18.38883833407284,2.1330155510608297,0.0,40,3,6,1,3,1,3,1,39,0
16600,22,24.169120500403423,0.0,0.0,20,3,14,1,1,1,3,1,39,0
16601,40,20.212011206392454,0.0,0.0,40,2,8,0,11,0,1,1,39,1
16602,68,16.011827698742515,0.0,0.0,25,0,10,0,0,0,3,1,39,0
16603,30,19.52157402580669,0.0,2.2943904307627263,40,3,7,2,1,1,3,0,39,0
16604,73,17.893345938279353,2.6487709976858143,0.0,99,4,5,0,5,0,3,1,39,1
16605,45,23.112065608731143,0.0,0.0,10,4,5,0,3,0,3,1,39,0
16606,23,20.51382612755904,0.0,0.0,35,3,1,1,1,1,1,1,39,0
16607,40,22.145249414480826,0.0,0.0,45,3,8,0,12,0,3,1,39,1
16608,39,21.620109597656405,0.0,2.323929576704881,40,3,8,0,4,0,3,1,39,1
16609,23,24.90386287952936,0.0,0.0,40,3,14,0,6,0,3,1,39,0
16610,51,20.865630864947427,0.0,0.0,40,3,10,2,3,1,1,1,39,0
16611,53,21.00836342919855,0.0,0.0,45,3,10,0,5,0,3,1,39,0
16612,24,21.00402108873111,0.0,0.0,35,3,8,1,13,1,3,1,39,0
16613,53,20.530024584923684,0.0,0.0,40,3,8,2,4,1,3,1,39,0
16614,49,15.073166625245115,0.0,0.0,60,4,9,0,10,0,3,1,39,0
16615,34,22.39238679724377,0.0,0.0,40,3,10,0,3,0,3,1,39,0
16616,37,20.611303856653887,0.0,0.0,47,4,10,0,3,0,3,1,39,0
16617,40,25.017757072223098,0.0,0.0,40,2,7,0,3,0,3,1,39,0
